Fri Dec  9 10:54:53 2022    concur

         1072955 function calls (1047034 primitive calls) in 37.555 seconds

   Ordered by: cumulative time, internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      544    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\cycler.py:239(__iter__)
       12    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\page.py:167(__init__)
      414    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:966(set_linewidth)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\PIL\Image.py:819(load)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:624(set_offset)
       50    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\dimensions.py:49(__iter__)
      180    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\et_xmlfile\xmlfile.py:53(write)
       38    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:127(_path_split)
       28    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\artist.py:747(set_clip_box)
       16    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\concurrent\futures\_base.py:318(__init__)
       15    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:214(connect)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\workbook\_writer.py:171(write_root_rels)
       17    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\numeric.py:289(full)
        2    0.000    0.000    0.000    0.000 {method 'pixel_access' of 'ImagingCore' objects}
      368    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\path.py:723(unit_rectangle)
      505    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\codecs.py:327(reset)
      493    0.000    0.000    0.000    0.000 {method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\packaging\manifest.py:185(_register_mimetypes)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\tempfile.py:500(close)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\reader\excel.py:176(read_theme)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1581(get_matrix)
      204    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\base.py:245(__set__)
       25    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\threading.py:228(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\tempfile.py:76(_exists)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:3520(get_xbound)
        5    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\named_styles.py:51(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\tempfile.py:448(close)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\function_base.py:1856(extract)
      136    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\lines.py:903(get_markeredgecolor)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\container.py:33(get_children)
        3    0.000    0.000    0.000    0.000 {built-in method nt.lstat}
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\workbook\_writer.py:154(write_rels)
        5    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\cell_style.py:139(from_array)
       68    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\named_styles.py:76(__setattr__)
      766    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\artist.py:604(get_gid)
       64    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:830(reset_ticks)
      132    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\patches.py:318(set_antialiased)
      729    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
     2637    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\codecs.py:276(reset)
       27    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\sre_compile.py:276(_optimize_charset)
      721    0.000    0.000    0.000    0.000 {built-in method sys.intern}
     1298    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\cell\cell.py:203(value)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:4558(<listcomp>)
      6/3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:1989(setter)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:3568(get_xlim)
       12    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:613(get_transform)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\container.py:34(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\codecs.py:871(open)
      869    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\text.py:1279(get_usetex)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\legend.py:801(<listcomp>)
       18    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:2462(__init__)
       25    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:96(closegroup)
        3    0.000    0.000    0.000    0.000 {built-in method _winapi.CreateFile}
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\PIL\Image.py:406(_getencoder)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\xlsx2html\format\number.py:78(generate_color_number_pattern)
       54    0.000    0.000    0.000    0.000 {built-in method zlib.crc32}
      106    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:318(<listcomp>)
        7    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:977(get_inverted)
      189    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:114(<listcomp>)
       70    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\colors.py:131(__set__)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\pyplot.py:1081(sca)
      602    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:803(get_clip_path)
      804    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:193(_reshape_dispatcher)
        5    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\workbook\views.py:41(__init__)
       20    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:408(FileHeader)
       28    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\popen_spawn_win32.py:117(poll)
     1019    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
      162    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:2796(get_affine)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\packaging\workbook.py:176(to_tree)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\worksheet.py:339(max_row)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\inspect.py:3040(bind)
       26    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\workbook\workbook.py:278(__getitem__)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\legend.py:1131(_get_legend_handles_labels)
        1    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.zip_encoder}
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:64(write_dimensions)
       18    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:257(set_offset)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\patches.py:2271(call_wrapper)
       32    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\connection.py:173(fileno)
       12    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\properties.py:20(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\threading.py:795(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\packaging\manifest.py:97(__init__)
      121    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:2170(_deprecate_noninstance)
      424    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backends\backend_agg.py:312(points_to_pixels)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\inspect.py:2909(_bind)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:784(set_offset)
       68    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:521(flatten)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:1103(__init__)
      817    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\utils\cell.py:105(get_column_letter)
       89    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:3121(ndim)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\patches.py:2447(__call__)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\worksheet.py:365(max_column)
        9    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\tempfile.py:152(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\environment.py:1269(render)
       15    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\base.py:262(__set__)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
      673    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\font_manager.py:887(set_file)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\legend.py:1097(_get_legend_handles)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:3868(get_ybound)
      286    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:106(rows)
      109    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\nodes.py:167(iter_child_nodes)
       82    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
        5    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\workbook\protection.py:55(__init__)
       13    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:1683(sanitize_sequence)
       35    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:889(_translate_tick_kw)
     1196    0.000    0.000    0.000    0.000 {method 'items' of 'xml.etree.ElementTree.Element' objects}
        7    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:78(bubble)
       28    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\popen_spawn_win32.py:101(wait)
       39    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\base.py:82(__set__)
       69    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
       56    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:59(write_properties)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\stylesheet.py:140(_split_named_styles)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\enum.py:179(__new__)
      320    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:172(append)
      602    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:818(get_dashes)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:3916(get_ylim)
       17    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\concurrent\futures\_base.py:201(as_completed)
       15    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\ntpath.py:214(basename)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:560(_classify_pyc)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\ntpath.py:61(isabs)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\parser.py:678(parse_tuple)
        1    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.map_buffer}
       96    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\colors.py:105(__iter__)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:681(_get_compressor)
     18/3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\visitor.py:44(generic_visit)
        9    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\tempfile.py:138(rng)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\stylesheet.py:106(_merge_named_styles)
        7    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\colors.py:287(to_rgba_array)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\legend.py:560(_set_artist_props)
      600    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:970(set_url)
       17    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\numerictypes.py:356(issubdtype)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\queues.py:10(<module>)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:3053(<listcomp>)
     20/2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:204(set_figure)
      723    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:826(<listcomp>)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\util.py:186(__init__)
      152    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\packaging\manifest.py:124(to_tree)
       72    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\random.py:343(choice)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\lexer.py:602(tokenize)
      671    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\path.py:245(should_simplify)
       16    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\ntpath.py:180(split)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:696(spec_from_file_location)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\encodings\cp437.py:1(<module>)
       30    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:343(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\subprocess.py:282(_args_from_interpreter_flags)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:2857(<listcomp>)
       64    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:469(is_scalar_or_string)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\parser.py:513(parse_expression)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:632(padded)
       17    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(result_type)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\legend.py:885(set_title)
       72    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\function_base.py:2365(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\lexer.py:323(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\parser.py:522(parse_condexpr)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\PIL\BmpImagePlugin.py:27(<module>)
      688    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       74    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\linalg\linalg.py:112(_makearray)
       16    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:1015(_read2)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:3150(set_axisbelow)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:80(write_views)
       74    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:355(_escape)
      328    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\image.py:124(<genexpr>)
      632    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\multiarray.py:148(concatenate)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\synchronize.py:10(<module>)
       15    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:119(_weak_or_strong_ref)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\workbook\_writer.py:49(__init__)
      223    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\text.py:1283(set_parse_math)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\patches.py:250(update_from)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\inspect.py:1840(_signature_bound_method)
       24    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\popen_spawn_win32.py:97(duplicate_for_child)
       72    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\function_base.py:2389(<listcomp>)
      205    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\xlsx2html\core.py:23(<listcomp>)
       59    0.000    0.000    0.000    0.000 {built-in method _winapi.DuplicateHandle}
       10    0.000    0.000    0.000    0.000 {built-in method zlib.compressobj}
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\packaging\extended.py:78(__init__)
       36    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\ticker.py:1918(le)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\parser.py:537(parse_or)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\worksheet.py:378(calculate_dimension)
     1030    0.000    0.000    0.000    0.000 {method 'get' of 'xml.etree.ElementTree.Element' objects}
      602    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\artist.py:716(get_path_effects)
       72    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\shape_base.py:218(_vhstack_dispatcher)
      133    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:551(locator)
      681    0.000    0.000    0.000    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\worksheet.py:271(__getitem__)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:4672(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\compiler.py:442(blockvisit)
        9    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\colors.py:80(__init__)
       66    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\pathlib.py:725(_format_parsed_parts)
      602    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:993(get_hatch)
       34    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
      643    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
       23    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\ntpath.py:203(splitext)
       16    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:697(_get_decompressor)
      602    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:858(get_snap)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\named_styles.py:134(as_xf)
      766    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:177(open_group)
       16    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:2497(get_matrix)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\babel\numbers.py:372(get_decimal_quantum)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\packaging\relationship.py:110(get_rels_path)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\page.py:133(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\synchronize.py:50(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\PIL\TiffImagePlugin.py:303(IFDRational)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:160(__exit__)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\queues.py:349(close)
        9    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\workbook\child.py:70(title)
        5    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:547(shrunk_to_aspect)
      231    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:249(match)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\parser.py:546(parse_and)
       22    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:314(get_next_color)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\connection.py:178(close)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\compiler.py:1479(visit_Output)
      766    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:184(close_group)
       11    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\enum.py:971(__or__)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\getlimits.py:491(_init)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\patches.py:391(set_alpha)
     27/3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\nodes.py:193(find_all)
       70    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\_api\__init__.py:171(check_getitem)
      205    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\styleable.py:147(has_style)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:186(__init__)
