Fri Dec  9 10:56:02 2022    async

         1084106 function calls (1058191 primitive calls) in 43.945 seconds

   Ordered by: cumulative time, internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\getlimits.py:91(_float_to_float)
        5    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\threading.py:1222(_make_invoke_excepthook)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\PIL\Image.py:3354(register_extensions)
       12    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\copyreg.py:94(__newobj__)
       36    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:1959(get_label_position)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\subprocess.py:1312(_make_inheritable)
        5    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\pdfkit\pdfkit.py:68(_genargs)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\enum.py:618(_find_new_)
        9    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\workbook\child.py:22(<listcomp>)
       51    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\process.py:37(current_process)
       67    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       13    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\PIL\Image.py:3343(register_extension)
        5    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\container.py:17(__new__)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:170(__init__)
       72    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:3210(_around_dispatcher)
       72    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\function_base.py:5385(_append_dispatcher)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\_collections_abc.py:362(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\utils.py:434(_postinit)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\workbook\_writer.py:134(write_views)
       27    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
       28    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:115(__hash__)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\queues.py:35(Queue)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\tight_layout.py:283(<dictcomp>)
       21    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\posixpath.py:41(_get_sep)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\dimensions.py:288(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\pathlib.py:974(__truediv__)
       32    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:75(get_geometry)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\compiler.py:168(__init__)
       80    0.000    0.000    0.000    0.000 {method 'read' of '_io.BytesIO' objects}
       25    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       33    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\sre_compile.py:65(_combine_flags)
       62    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:374(<dictcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\sre_compile.py:413(<listcomp>)
       72    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\twodim_base.py:236(_diag_dispatcher)
       40    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:616(num2)
       20    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\xlsx2html\format\number.py:63(parse_precision)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\getlimits.py:111(_float_to_str)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\tempfile.py:462(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\writer\excel.py:146(_write_chartsheets)
       60    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:1113(_fileobj)
       24    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\spawn.py:45(get_executable)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\threading.py:82(RLock)
        9    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\traceback.py:292(walk_stack)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\encodings\cp437.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\parser.py:989(flush_data)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\header_footer.py:268(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\logging\__init__.py:218(_acquireLock)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\idtracking.py:116(load)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\encodings\ascii.py:41(getregentry)
       10    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:711(__hash__)
       72    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\polynomial.py:167(_roots_dispatcher)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\formatting\formatting.py:61(__init__)
       72    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\numeric.py:353(_full_like_dispatcher)
       11    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\babel\localedata.py:224(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\codecs.py:94(__new__)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\ntpath.py:44(normcase)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\ntpath.py:289(expanduser)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1179(exec_module)
        1    0.000    0.000    0.000    0.000 C:\Program Files\JetBrains\PyCharm 2021.3.2\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:64(__init__)
       48    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:1522(<lambda>)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\threading.py:268(_acquire_restore)
       62    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:392(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\PIL\JpegPresets.py:1(<module>)
       36    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\type_check.py:121(real)
       36    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\header_footer.py:113(__bool__)
       24    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:1093(get_axes_locator)
       48    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:627(get_gridspec)
       84    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\inspect.py:2548(name)
       74    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\linalg\linalg.py:479(_unary_dispatcher)
       12    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\packaging\manifest.py:157(findall)
       16    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:541(__init__)
        7    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\re.py:270(escape)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\pathlib.py:736(_make_child)
       62    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:387(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\os.py:1073(__subclasshook__)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\enum.py:582(_find_data_type)
       11    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:2059(__init__)
       48    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:1512(set_units)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\environment.py:640(preprocess)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\differential.py:62(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\utils.py:519(__setitem__)
       64    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\function_base.py:1315(_diff_dispatcher)
       41    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1019(minpos)
        1    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
       48    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:1292(<listcomp>)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:230(<genexpr>)
       16    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:69(<listcomp>)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\babel\numbers.py:949(compute_scale)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\named_styles.py:251(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\ticker.py:1705(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:439(locally_modified_subplot_params)
        7    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\fractions.py:276(_operator_fallbacks)
       12    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\connection.py:119(_ConnectionBase)
       22    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:2539(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\colors.py:1113(__init__)
       36    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:2081(_clip_dispatcher)
        3    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:237(write_breaks)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\legend.py:934(get_bbox_to_anchor)
        1    0.000    0.000    0.000    0.000 pdf_template.html:1(<module>)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\et_xmlfile\xmlfile.py:99(__enter__)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\reader\workbook.py:93(assign_names)
        5    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\tempfile.py:229(_get_candidate_names)
        5    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\threading.py:1155(daemon)
       10    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       20    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:1579(get_aspect)
       17    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\pdfkit\pdfkit.py:225(_normalize_options)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:193(write_validations)
        1    0.000    0.000    0.000    0.000 C:\Program Files\JetBrains\PyCharm 2021.3.2\plugins\python\helpers\pycharm_display\datalore\display\display_log.py:8(debug)
       72    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\multiarray.py:80(empty_like)
       44    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\text.py:819(get_horizontalalignment)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:1487(gca)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:700(__eq__)
       36    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:2574(_ptp_dispatcher)
       11    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1030(minposx)
       64    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\__init__.py:269(wrapper)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\formatting\formatting.py:94(__iter__)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\_weakrefset.py:39(_remove)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\threading.py:271(_is_owned)
       11    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\codecs.py:186(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\queue.py:28(Queue)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:231(<lambda>)
       12    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\codecs.py:260(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\named_styles.py:99(_set_index)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\environment.py:457(iter_extensions)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\connection.py:122(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\numbers.py:112(is_timedelta_format)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\context.py:41(cpu_count)
       48    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\ticker.py:1746(tick_values)
       30    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\legend.py:580(_get_loc)
       20    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\dimensions.py:165(customWidth)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:61(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\utils.py:463(get)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:2890(add_axobserver)
       14    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:106(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:623(clear)
        9    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\_collections_abc.py:381(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\codecs.py:423(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\PIL\Image.py:531(_new)
       12    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:190(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backends\backend_agg.py:109(_update_methods)
       14    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\posixpath.py:150(dirname)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\pathlib.py:643(__getitem__)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\inspect.py:1748(_signature_get_user_defined_method)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:976(y0)
       64    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\scale.py:97(__init__)
       28    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:449(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:1401(namelist)
       14    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:72(<genexpr>)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:180(<listcomp>)
        4    0.000    0.000    0.000    0.000 {method 'GetOverlappedResult' of '_winapi.Overlapped' objects}
       30    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        7    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\enum.py:44(_is_private)
       21    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\PIL\PngImagePlugin.py:326(add_text)
       28    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:445(<listcomp>)
       12    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:198(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\PIL\BmpImagePlugin.py:62(BmpImageFile)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\threading.py:259(__exit__)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:1255(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:162(write_filter)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\weakref.py:290(update)
        8    0.000    0.000    0.000    0.000 pdf_template.html:4(root)
       36    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:43(bbox_artist)
        7    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\threading.py:1140(daemon)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:569(_from_subplot_args)
        1    0.000    0.000    0.000    0.000 {built-in method _winapi.GetExitCodeProcess}
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\pyplot.py:854(get_fignums)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\environment.py:1241(_from_namespace)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:231(_normalize)
        1    0.000    0.000    0.000    0.000 C:\Program Files\JetBrains\PyCharm 2021.3.2\plugins\python\helpers\pycharm_display\datalore\display\display_log.py:15(check_if_debugging_enabled)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:559(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:150(write_protection)
       36    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\inspect.py:2552(default)
       12    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1041(minposy)
        2    0.000    0.000    0.000    0.000 {method 'pixel_access' of 'ImagingCore' objects}
       42    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\arraysetops.py:133(_unique_dispatcher)
       24    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\process.py:99(_check_closed)
       12    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\contextlib.py:402(_create_cb_wrapper)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\stylesheet.py:149(custom_formats)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:1753(is_saving)
       10    0.000    0.000    0.000    0.000 {method 'normalize' of 'decimal.Decimal' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\threading.py:265(_release_save)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:3437(set_axis_on)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\pathlib.py:237(_ext_to_normal)
       28    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\sre_compile.py:453(_get_iscased)
       36    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\bezier.py:225(control_points)
        2    0.000    0.000    0.000    0.000 {method 'isoformat' of 'datetime.datetime' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:655(add_artist)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:446(<listcomp>)
        9    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
       72    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\synchronize.py:360(Barrier)
       28    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:440(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\compiler.py:1376(_make_finalize)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\numerictypes.py:228(obj2sctype)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:1671(set_adjustable)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\enum.py:561(_check_for_existing_members)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:690(get_topmost_subplotspec)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\ntpath.py:221(dirname)
        9    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\ticker.py:333(get_offset)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:176(write_merged_cells)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\textpath.py:24(__init__)
        1    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
        7    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\enum.py:22(_is_dunder)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\getlimits.py:24(_fr1)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\worksheet.py:866(print_titles)
        1    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.map_buffer}
       21    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\contextlib.py:465(_push_cm_exit)
        9    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\xml\etree\ElementTree.py:536(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\PIL\TiffImagePlugin.py:1050(TiffImageFile)
       10    0.000    0.000    0.000    0.000 {method 'quantize' of 'decimal.Decimal' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:2672(get_size_inches)
       41    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\xlsx2html\core.py:342(<lambda>)
